file,type,pdbid,ff,md_or_mini,solvation,free_energy,interior_dielectric,pKa,score_avg,score_std,num_frame,comment
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/implicit7/gbsa8_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,implicit7,gbsa8,20,5.13076828,-86.5181,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/implicit7/pbsa_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,implicit7,pbsa,1,5.13076828,5.682,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/implicit7/pbsa_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,implicit7,pbsa,2,5.13076828,-18.2153,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/implicit7/pbsa_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,implicit7,pbsa,4,5.13076828,-29.8659,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/implicit7/pbsa_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,implicit7,pbsa,8,5.13076828,-36.6994,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/implicit7/pbsa_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,implicit7,pbsa,12,5.13076828,-39.0165,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/implicit7/pbsa_16/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,implicit7,pbsa,16,5.13076828,-40.1808,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/implicit7/pbsa_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,implicit7,pbsa,20,5.13076828,-40.9232,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa1_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa1,1,5.13076828,-60.8217,7.3081,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa1_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa1,2,5.13076828,-70.1425,5.2455,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa1_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa1,4,5.13076828,-74.8029,5.075,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa1_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa1,8,5.13076828,-77.1331,5.2604,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa1_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa1,12,5.13076828,-77.9098,5.3595,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa1_16/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa1,16,5.13076828,-78.2982,5.4156,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa1_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa1,20,5.13076828,-78.5312,5.4513,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa2_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa2,1,5.13076828,-49.3321,7.1126,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa2_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa2,2,5.13076828,-64.4704,5.0501,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa2_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa2,4,5.13076828,-72.0396,4.9623,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa2_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa2,8,5.13076828,-75.8242,5.2058,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa2_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa2,12,5.13076828,-77.0857,5.3252,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa2_16/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa2,16,5.13076828,-77.7165,5.3914,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa2_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa2,20,5.13076828,-78.0949,5.4331,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa5_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa5,1,5.13076828,-52.9857,8.3205,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa5_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa5,2,5.13076828,-66.2741,5.4349,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa5_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa5,4,5.13076828,-72.9183,5.0329,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa5_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa5,8,5.13076828,-76.2404,5.2093,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa5_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa5,12,5.13076828,-77.3478,5.3214,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa5_16/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa5,16,5.13076828,-77.9015,5.3867,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa5_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa5,20,5.13076828,-78.2337,5.4287,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa7_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa7,1,5.13076828,-42.7772,7.0818,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa7_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa7,2,5.13076828,-61.2344,4.8427,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa7_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa7,4,5.13076828,-70.4631,4.8143,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa7_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa7,8,5.13076828,-75.0774,5.1292,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa7_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa7,12,5.13076828,-76.6155,5.276,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa7_16/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa7,16,5.13076828,-77.3846,5.3564,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa7_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa7,20,5.13076828,-77.846,5.4068,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa8_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa8,1,5.13076828,-50.8585,8.285,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa8_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa8,2,5.13076828,-65.224,5.3244,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa8_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa8,4,5.13076828,-72.4067,4.9531,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa8_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa8,8,5.13076828,-75.9981,5.1679,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa8_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa8,12,5.13076828,-77.1952,5.2949,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa8_16/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa8,16,5.13076828,-77.7938,5.3679,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/gbsa8_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,gbsa8,20,5.13076828,-78.1529,5.4146,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/pbsa_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,pbsa,1,5.13076828,-9.6965,6.7379,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/pbsa_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,pbsa,2,5.13076828,-26.4531,4.6044,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/pbsa_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,pbsa,4,5.13076828,-35.0787,4.5972,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/pbsa_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,pbsa,8,5.13076828,-39.4754,4.8651,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/pbsa_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,pbsa,12,5.13076828,-40.9269,4.9468,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/pbsa_16/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,pbsa,16,5.13076828,-41.6798,4.9824,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/md/explicit/pbsa_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,md,explicit,pbsa,20,5.13076828,-42.1534,5.0083,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa1_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa1,1,5.13076828,-72.4612,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa1_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa1,2,5.13076828,-78.0464,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa1_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa1,4,5.13076828,-80.8391,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa1_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa1,8,5.13076828,-82.2356,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa1_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa1,12,5.13076828,-82.7011,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa1_16/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa1,16,5.13076828,-82.9337,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa1_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa1,20,5.13076828,-83.0733,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa2_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa2,1,5.13076828,-59.5032,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa2_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa2,2,5.13076828,-71.6494,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa2_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa2,4,5.13076828,-77.7227,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa2_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa2,8,5.13076828,-80.7593,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa2_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa2,12,5.13076828,-81.7717,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa2_16/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa2,16,5.13076828,-82.2776,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa2_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa2,20,5.13076828,-82.5812,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa5_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa5,1,5.13076828,-65.6105,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa5_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa5,2,5.13076828,-74.6644,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa5_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa5,4,5.13076828,-79.1916,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa5_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa5,8,5.13076828,-81.4551,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa5_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa5,12,5.13076828,-82.2096,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa5_16/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa5,16,5.13076828,-82.5868,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa5_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa5,20,5.13076828,-82.8132,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa7_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa7,1,5.13076828,-51.1513,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa7_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa7,2,5.13076828,-67.5263,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa7_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa7,4,5.13076828,-75.714,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa7_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa7,8,5.13076828,-79.8078,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa7_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa7,12,5.13076828,-81.1725,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa7_16/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa7,16,5.13076828,-81.8547,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa7_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa7,20,5.13076828,-82.2641,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa8_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa8,1,5.13076828,-57.5981,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa8_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa8,2,5.13076828,-70.7089,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa8_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa8,4,5.13076828,-77.2645,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa8_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa8,8,5.13076828,-80.5422,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa8_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa8,12,5.13076828,-81.635,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa8_16/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa8,16,5.13076828,-82.1811,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/gbsa8_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,gbsa8,20,5.13076828,-82.5089,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/pbsa_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,pbsa,1,5.13076828,-15.3805,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/pbsa_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,pbsa,2,5.13076828,-28.6324,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/pbsa_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,pbsa,4,5.13076828,-35.6757,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/pbsa_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,pbsa,8,5.13076828,-39.9445,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/pbsa_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,pbsa,12,5.13076828,-41.619,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/pbsa_16/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,pbsa,16,5.13076828,-42.4353,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/ff99bsc0/no/explicit/pbsa_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,ff99bsc0,no,explicit,pbsa,20,5.13076828,-42.8877,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa1_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa1,1,5.13076828,-77.2042,6.6158,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa1_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa1,2,5.13076828,-70.9116,5.927,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa1_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa1,4,5.13076828,-67.7653,5.9989,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa1_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa1,8,5.13076828,-66.1922,6.1408,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa1_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa1,12,5.13076828,-65.6678,6.2029,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa1_16/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa1,16,5.13076828,-65.4056,6.2366,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa1_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa1,20,5.13076828,-65.2483,6.2576,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa2_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa2,1,5.13076828,-64.3554,6.004,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa2_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa2,2,5.13076828,-64.5685,5.6143,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa2_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa2,4,5.13076828,-64.6751,5.8547,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa2_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa2,8,5.13076828,-64.7284,6.0755,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa2_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa2,12,5.13076828,-64.7461,6.1625,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa2_16/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa2,16,5.13076828,-64.755,6.2083,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa2_20/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa2,20,5.13076828,-64.7604,6.2365,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa5_1/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa5,1,5.13076828,-72.279,6.7157,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa5_2/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa5,2,5.13076828,-68.4802,5.8762,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa5_4/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa5,4,5.13076828,-66.5808,5.9488,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa5_8/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa5,8,5.13076828,-65.6311,6.1118,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2MB3/bsc1/md/implicit7/gbsa5_12/FINAL_RESULTS_MMPBSA.dat,dna,2MB3,bsc1,md,implicit7,gbsa5,12,5.13076828,-65.3145,6.1836,250.0,sl
